student_id,gender,age,degree,branch,cgpa,backlogs,internships,certifications,coding_skills,communication_skills,project_count,internship_status,certification_status,placement_year,placement_status,package_lpa,company_name,has_internship,has_certification,total_skill_score,academic_performance_index,employability_score,placement_risk_score,risk_band,student_intervention,intervention_priority,eligible_for_shortlist
127,Female,22,BE,Computer Science,7.12,0,1,5,1,5,0,Yes,Yes,2019,Placed,7.02,TCS,1,1,6,71.2,11.25,20.3,Low,Improve DSA and coding practice; Strengthen communication skills; Build more portfolio projects,Track,1
128,Male,24,BCA,Mechanical Engineering,6.52,3,3,2,4,6,4,Yes,Yes,2020,Placed,10.45,Capgemini,1,1,10,50.19999999999999,14.51,18.9,Low,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Track,0
129,Female,21,BSc,Data Science,9.27,1,0,5,7,7,3,No,Yes,2021,Placed,12.39,Meta,0,1,14,87.69999999999999,15.41,0.0,Low,Clear backlogs early; Complete an internship,Track,0
130,Female,20,BCA,Information Technology,8.42,3,0,3,2,6,0,No,Yes,2022,Placed,6.41,Tech Mahindra,0,1,8,69.2,4.47,53.5,Medium,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Monitor,0
131,Female,23,BSc,Electrical Engineering,6.7,1,0,1,3,4,2,No,Yes,2023,Placed,6.62,Tech Mahindra,0,1,7,62.0,7.18,37.8,Medium,Clear backlogs early; Raise CGPA above 7.0; Complete an internship,Monitor,0
132,Male,21,BE,Computer Science,6.54,2,3,0,6,7,5,Yes,No,2024,Placed,11.65,Infosys,1,0,13,55.400000000000006,16.82,0.0,Low,Clear backlogs early; Raise CGPA above 7.0; Add one industry certification,Track,0
133,Male,24,BSc,Data Science,5.58,3,0,3,2,5,0,No,Yes,2019,Not Placed,0.0,Unplaced,0,1,7,40.8,2.93,73.5,High,Clear backlogs early; Raise CGPA above 7.0; Complete an internship,Immediate,0
134,Male,22,BTech,Data Science,6.99,0,2,0,9,7,3,Yes,No,2020,Placed,11.91,Cognizant,1,0,16,69.9,16.8,0.0,Low,Raise CGPA above 7.0; Add one industry certification,Track,1
135,Male,20,BSc,Data Science,7.77,0,3,4,6,5,1,Yes,Yes,2021,Placed,11.89,Cognizant,1,1,11,77.69999999999999,17.91,0.0,Low,Strengthen communication skills; Build more portfolio projects,Track,1
136,Male,22,BTech,Information Technology,6.69,1,2,2,6,9,4,Yes,Yes,2022,Placed,10.25,Capgemini,1,1,15,61.900000000000006,17.58,0.0,Low,Clear backlogs early; Raise CGPA above 7.0,Track,0
137,Male,23,BTech,Data Science,8.51,2,3,2,8,5,4,Yes,Yes,2023,Placed,13.76,Meta,1,1,13,75.1,18.0,0.0,Low,Clear backlogs early; Strengthen communication skills,Track,0
138,Male,21,BCA,Electrical Engineering,7.27,3,2,4,1,6,1,Yes,Yes,2024,Placed,7.23,Wipro,1,1,7,57.69999999999999,9.61,42.4,Medium,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Monitor,0
139,Male,21,BSc,Computer Science,6.86,3,0,2,10,8,2,No,Yes,2019,Placed,10.78,Cognizant,0,1,18,53.60000000000001,9.44,18.8,Low,Clear backlogs early; Raise CGPA above 7.0; Complete an internship,Track,0
140,Male,24,BE,Electrical Engineering,9.54,1,2,2,3,5,1,Yes,Yes,2020,Placed,10.0,Capgemini,1,1,8,90.39999999999999,12.32,3.8,Low,Clear backlogs early; Improve DSA and coding practice; Strengthen communication skills,Track,0
141,Female,21,BSc,Computer Science,6.63,3,0,5,2,7,1,No,Yes,2021,Not Placed,0.0,Unplaced,0,1,9,51.3,6.95,53.2,Medium,Clear backlogs early; Raise CGPA above 7.0; Complete an internship,Monitor,0
142,Male,20,BCA,Artificial Intelligence,7.21,0,3,4,1,8,0,Yes,Yes,2022,Placed,8.56,Infosys,1,1,9,72.1,15.68,0.0,Low,Improve DSA and coding practice; Build more portfolio projects,Track,1
143,Female,23,BTech,Mechanical Engineering,7.14,0,0,1,6,4,2,No,Yes,2023,Placed,8.8,Cognizant,0,1,10,71.39999999999999,10.06,11.2,Low,Complete an internship; Strengthen communication skills,Track,1
144,Female,22,BTech,Data Science,6.54,3,1,5,4,7,3,Yes,Yes,2024,Not Placed,0.0,Unplaced,1,1,11,50.400000000000006,12.12,29.8,Low,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Track,0
145,Female,23,BCA,Electrical Engineering,6.44,3,1,2,6,7,2,Yes,Yes,2019,Placed,8.36,Infosys,1,1,13,49.400000000000006,9.28,32.4,Low,Clear backlogs early; Raise CGPA above 7.0,Track,0
146,Male,21,BCA,Mechanical Engineering,6.8,2,0,1,8,8,3,No,Yes,2020,Placed,9.78,Accenture,0,1,16,58.0,10.52,13.2,Low,Clear backlogs early; Raise CGPA above 7.0; Complete an internship,Track,0
147,Male,22,BSc,Mechanical Engineering,9.22,2,1,0,7,5,4,Yes,No,2021,Placed,13.33,Microsoft,1,0,12,82.2,12.29,1.7,Low,Clear backlogs early; Strengthen communication skills; Add one industry certification,Track,0
148,Male,24,BTech,Mechanical Engineering,8.8,3,1,0,3,5,0,Yes,No,2022,Placed,7.86,Accenture,1,0,8,73.0,4.22,48.2,Medium,Clear backlogs early; Improve DSA and coding practice; Strengthen communication skills,Monitor,0
149,Male,23,BCA,Mechanical Engineering,8.43,3,1,2,3,7,0,Yes,Yes,2023,Placed,8.99,Capgemini,1,1,10,69.3,6.47,40.4,Medium,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Monitor,0
150,Female,22,BSc,Mechanical Engineering,7.47,1,1,0,6,7,3,Yes,No,2024,Placed,9.88,Accenture,1,0,13,69.7,12.29,2.2,Low,Clear backlogs early; Add one industry certification,Track,0
151,Male,22,BSc,Computer Science,7.68,2,2,4,1,7,0,Yes,Yes,2019,Placed,8.25,Infosys,1,1,8,66.8,10.47,28.9,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
152,Male,22,BE,Information Technology,6.65,3,1,2,3,7,2,Yes,Yes,2020,Not Placed,0.0,Unplaced,1,1,10,51.5,8.16,43.1,Medium,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Monitor,0
153,Male,20,BTech,Data Science,5.82,1,3,4,8,5,4,Yes,Yes,2021,Placed,12.18,Adobe,1,1,13,53.2,20.03,0.0,Low,Clear backlogs early; Raise CGPA above 7.0; Strengthen communication skills,Track,0
154,Male,23,BSc,Data Science,6.92,2,0,1,3,7,0,No,Yes,2022,Placed,6.54,Wipro,0,1,10,59.2,4.57,47.5,Medium,Clear backlogs early; Raise CGPA above 7.0; Complete an internship,Monitor,0
155,Male,22,BCA,Computer Science,7.63,1,3,3,1,7,2,Yes,Yes,2023,Placed,9.32,Capgemini,1,1,8,71.3,15.55,3.2,Low,Clear backlogs early; Improve DSA and coding practice,Track,0
156,Female,23,BTech,Electrical Engineering,5.75,3,1,3,10,5,3,Yes,Yes,2024,Placed,11.24,Cognizant,1,1,15,42.5,11.8,20.5,Low,Clear backlogs early; Raise CGPA above 7.0; Strengthen communication skills,Track,0
157,Male,22,BCA,Computer Science,5.88,0,3,5,9,9,3,Yes,Yes,2019,Placed,13.1,Adobe,1,1,18,58.8,23.15,0.0,Low,Raise CGPA above 7.0,Track,0
158,Female,24,BCA,Mechanical Engineering,6.63,0,1,2,2,7,1,Yes,Yes,2020,Placed,7.38,TCS,1,1,9,66.3,11.05,15.2,Low,Raise CGPA above 7.0; Improve DSA and coding practice; Build more portfolio projects,Track,1
159,Male,24,BSc,Information Technology,7.08,0,2,4,7,5,5,Yes,Yes,2021,Placed,13.06,Google,1,1,12,70.8,20.83,0.0,Low,Strengthen communication skills,Track,1
160,Female,24,BSc,Data Science,7.19,0,2,3,8,7,1,Yes,Yes,2022,Placed,11.43,Infosys,1,1,15,71.9,16.48,0.0,Low,Build more portfolio projects,Track,1
161,Male,21,BE,Electrical Engineering,6.01,3,2,2,3,5,3,Yes,Yes,2023,Not Placed,0.0,Unplaced,1,1,8,45.099999999999994,10.3,40.9,Medium,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Monitor,0
162,Male,22,BCA,Artificial Intelligence,6.47,0,1,5,7,8,3,Yes,Yes,2024,Placed,10.79,Accenture,1,1,15,64.7,18.19,0.0,Low,Raise CGPA above 7.0,Track,0
163,Female,21,BSc,Computer Science,6.63,0,0,3,10,8,5,No,Yes,2019,Placed,11.71,Cognizant,0,1,18,66.3,18.25,0.0,Low,Raise CGPA above 7.0; Complete an internship,Track,1
164,Female,23,BE,Artificial Intelligence,5.79,3,2,5,4,5,1,Yes,Yes,2020,Not Placed,0.0,Unplaced,1,1,9,42.9,10.62,40.3,Medium,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Monitor,0
165,Female,21,BTech,Data Science,6.9,2,1,3,2,8,2,Yes,Yes,2021,Placed,8.01,Accenture,1,1,10,59.0,10.56,28.6,Low,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Track,0
166,Male,23,BE,Computer Science,5.81,2,1,0,4,7,1,Yes,No,2022,Placed,6.53,Tech Mahindra,1,0,11,48.099999999999994,6.92,40.1,Medium,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Monitor,0
167,Female,23,BE,Data Science,8.52,2,3,2,8,8,5,Yes,Yes,2023,Placed,14.77,Meta,1,1,16,75.19999999999999,20.41,0.0,Low,Clear backlogs early,Track,0
168,Male,23,BCA,Computer Science,7.16,1,1,5,2,9,1,Yes,Yes,2024,Placed,8.81,Cognizant,1,1,11,66.6,12.96,12.0,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
169,Male,21,BTech,Electrical Engineering,6.91,2,3,5,6,6,3,Yes,Yes,2019,Placed,12.14,Meta,1,1,12,59.099999999999994,18.16,0.0,Low,Clear backlogs early; Raise CGPA above 7.0,Track,0
170,Female,22,BCA,Data Science,6.04,3,2,3,10,5,2,Yes,Yes,2020,Placed,10.52,Cognizant,1,1,15,45.4,12.72,14.8,Low,Clear backlogs early; Raise CGPA above 7.0; Strengthen communication skills,Track,0
171,Female,21,BCA,Artificial Intelligence,6.47,2,3,5,3,5,1,Yes,Yes,2021,Placed,8.15,Capgemini,1,1,8,54.7,13.99,20.2,Low,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Track,0
172,Male,22,BE,Information Technology,6.5,1,1,2,3,5,0,Yes,Yes,2022,Placed,6.71,TCS,1,1,8,60.0,7.9,34.0,Low,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Track,0
173,Male,22,BE,Electrical Engineering,9.74,1,3,0,6,6,3,Yes,No,2023,Placed,13.78,Amazon,1,0,12,92.4,16.8,0.0,Low,Clear backlogs early; Add one industry certification,Track,0
174,Female,23,BSc,Electrical Engineering,9.09,0,2,2,3,7,2,Yes,Yes,2024,Placed,10.51,Cognizant,1,1,10,90.9,15.64,0.0,Low,Improve DSA and coding practice,Track,1
175,Female,21,BE,Computer Science,5.57,3,1,0,2,7,2,Yes,No,2019,Not Placed,0.0,Unplaced,1,0,9,40.7,5.73,57.6,Medium,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Monitor,0
176,Female,22,BSc,Artificial Intelligence,8.15,2,0,3,2,8,0,No,Yes,2020,Placed,8.36,Cognizant,0,1,10,71.5,6.66,37.1,Medium,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Monitor,0
177,Male,24,BCA,Data Science,6.6,2,0,5,3,7,3,No,Yes,2021,Not Placed,0.0,Unplaced,0,1,10,56.0,11.24,29.4,Low,Clear backlogs early; Raise CGPA above 7.0; Complete an internship,Track,0
178,Male,22,BE,Artificial Intelligence,5.95,3,1,5,2,9,0,Yes,Yes,2022,Not Placed,0.0,Unplaced,1,1,11,44.5,8.28,47.3,Medium,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Monitor,0
179,Male,24,BTech,Electrical Engineering,8.53,3,2,3,6,6,2,Yes,Yes,2023,Placed,11.88,Infosys,1,1,12,70.3,12.51,12.8,Low,Clear backlogs early,Track,0
180,Male,21,BTech,Computer Science,6.07,3,1,3,4,10,1,Yes,Yes,2024,Not Placed,0.0,Unplaced,1,1,14,45.7,9.13,35.6,Medium,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Monitor,0
181,Male,21,BCA,Artificial Intelligence,7.41,3,0,0,1,7,0,No,No,2019,Placed,6.66,Tech Mahindra,0,0,8,59.099999999999994,1.66,66.5,High,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Immediate,0
182,Male,21,BCA,Data Science,8.22,3,1,1,3,5,1,Yes,Yes,2020,Not Placed,0.0,Unplaced,1,1,8,67.2,5.99,45.7,Medium,Clear backlogs early; Improve DSA and coding practice; Strengthen communication skills,Monitor,0
183,Female,22,BE,Mechanical Engineering,7.88,3,3,0,10,5,5,Yes,No,2021,Placed,14.24,Google,1,0,15,63.8,16.65,0.0,Low,Clear backlogs early; Strengthen communication skills; Add one industry certification,Track,0
184,Male,20,BSc,Electrical Engineering,9.7,3,3,0,3,7,2,Yes,No,2022,Placed,12.23,Amazon,1,0,10,82.0,11.78,12.8,Low,Clear backlogs early; Improve DSA and coding practice; Add one industry certification,Track,0
185,Male,22,BE,Information Technology,8.88,1,2,5,4,6,5,Yes,Yes,2023,Placed,13.05,Google,1,1,10,83.80000000000001,20.05,0.0,Low,Clear backlogs early; Improve DSA and coding practice,Track,0
186,Male,22,BSc,Information Technology,8.83,0,2,4,6,8,1,Yes,Yes,2024,Placed,12.49,Microsoft,1,1,14,88.3,17.53,0.0,Low,Build more portfolio projects,Track,1
187,Female,23,BE,Electrical Engineering,7.03,2,2,3,1,7,1,Yes,Yes,2019,Placed,8.04,Capgemini,1,1,8,60.3,10.61,30.8,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
188,Male,23,BTech,Mechanical Engineering,5.54,1,2,3,2,6,1,Yes,Yes,2020,Placed,7.0,Wipro,1,1,8,50.4,11.52,26.8,Low,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Track,0
189,Male,22,BTech,Computer Science,8.66,1,3,4,10,5,2,Yes,Yes,2021,Placed,14.91,Meta,1,1,15,81.6,19.56,0.0,Low,Clear backlogs early; Strengthen communication skills,Track,0
190,Female,24,BSc,Artificial Intelligence,9.8,2,0,5,3,4,1,No,Yes,2022,Placed,11.13,Capgemini,0,1,7,88.0,8.92,27.2,Low,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Track,0
191,Male,23,BE,Artificial Intelligence,7.25,1,2,1,5,6,1,Yes,Yes,2023,Placed,8.98,Accenture,1,1,11,67.5,11.8,8.5,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
192,Male,22,BCA,Mechanical Engineering,9.74,3,2,2,7,8,2,Yes,Yes,2024,Placed,13.09,Microsoft,1,1,15,82.4,13.4,0.0,Low,Clear backlogs early,Track,0
193,Male,20,BSc,Mechanical Engineering,6.11,1,0,3,1,7,1,No,Yes,2019,Not Placed,0.0,Unplaced,0,1,8,56.1,7.74,40.3,Medium,Clear backlogs early; Raise CGPA above 7.0; Complete an internship,Monitor,0
194,Male,24,BTech,Data Science,6.78,2,2,3,2,5,0,Yes,Yes,2020,Not Placed,0.0,Unplaced,1,1,7,57.8,8.91,38.3,Medium,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Monitor,0
195,Male,21,BSc,Data Science,6.23,0,0,0,4,7,1,No,No,2021,Placed,7.66,Capgemini,0,0,11,62.300000000000004,8.09,21.6,Low,Raise CGPA above 7.0; Complete an internship; Improve DSA and coding practice,Track,0
196,Female,22,BE,Information Technology,7.54,2,2,1,10,7,5,Yes,Yes,2022,Placed,13.92,Google,1,1,17,65.4,17.62,0.0,Low,Clear backlogs early,Track,0
197,Female,22,BCA,Computer Science,8.93,0,2,1,1,5,0,Yes,Yes,2023,Placed,9.04,Infosys,1,1,6,89.3,10.77,9.4,Low,Improve DSA and coding practice; Strengthen communication skills; Build more portfolio projects,Track,1
198,Female,24,BCA,Computer Science,6.96,3,2,5,1,7,0,Yes,Yes,2024,Not Placed,0.0,Unplaced,1,1,8,54.599999999999994,9.48,43.2,Medium,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Monitor,0
199,Male,23,BSc,Mechanical Engineering,9.4,1,3,1,9,7,5,Yes,Yes,2019,Placed,15.37,Adobe,1,1,16,89.0,21.46,0.0,Low,Clear backlogs early,Track,0
200,Male,23,BE,Information Technology,7.84,2,3,1,6,5,4,Yes,Yes,2020,Placed,11.95,Capgemini,1,1,11,68.4,16.14,0.0,Low,Clear backlogs early; Strengthen communication skills,Track,0
201,Male,23,BE,Information Technology,7.5,2,3,4,2,7,0,Yes,Yes,2021,Placed,9.52,Accenture,1,1,9,65.0,12.8,18.0,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
202,Female,21,BCA,Data Science,8.88,0,2,0,10,7,5,Yes,No,2022,Placed,14.64,Adobe,1,0,17,88.80000000000001,20.35,0.0,Low,Add one industry certification,Track,1
203,Male,24,BTech,Artificial Intelligence,5.94,1,3,5,7,8,5,Yes,Yes,2023,Placed,12.59,Meta,1,1,15,54.400000000000006,22.88,0.0,Low,Clear backlogs early; Raise CGPA above 7.0,Track,0
204,Male,24,BE,Computer Science,8.83,2,3,4,10,8,5,Yes,Yes,2024,Placed,15.35,Google,1,1,18,78.3,22.93,0.0,Low,Clear backlogs early,Track,0
205,Female,23,BCA,Information Technology,6.54,2,3,4,6,4,5,Yes,Yes,2019,Placed,11.42,Cognizant,1,1,10,55.400000000000006,18.82,0.0,Low,Clear backlogs early; Raise CGPA above 7.0; Strengthen communication skills,Track,0
206,Male,23,BCA,Data Science,6.71,1,1,2,6,5,0,Yes,Yes,2020,Placed,6.98,Tech Mahindra,1,1,11,62.099999999999994,9.18,20.7,Low,Clear backlogs early; Raise CGPA above 7.0; Strengthen communication skills,Track,0
207,Female,20,BE,Data Science,8.08,3,3,0,8,7,4,Yes,No,2021,Placed,13.29,Adobe,1,0,15,65.8,15.53,0.0,Low,Clear backlogs early; Add one industry certification,Track,0
208,Female,20,BE,Data Science,9.38,0,1,1,10,7,0,Yes,Yes,2022,Placed,11.41,Capgemini,1,1,17,93.80000000000001,13.35,0.0,Low,Build more portfolio projects,Track,1
209,Female,22,BSc,Artificial Intelligence,7.99,2,3,5,3,7,1,Yes,Yes,2023,Placed,9.7,Cognizant,1,1,10,69.9,15.4,5.1,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
210,Male,22,BTech,Information Technology,8.29,1,2,0,10,10,3,Yes,No,2024,Placed,12.44,Meta,1,0,20,77.89999999999999,17.42,0.0,Low,Clear backlogs early; Add one industry certification,Track,0
211,Male,24,BSc,Mechanical Engineering,8.84,3,2,1,2,7,1,Yes,Yes,2019,Placed,8.01,Accenture,1,1,9,73.4,8.64,32.0,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
212,Male,24,BSc,Mechanical Engineering,6.62,2,2,2,9,8,2,Yes,Yes,2020,Placed,10.74,Cognizant,1,1,17,56.2,14.45,0.0,Low,Clear backlogs early; Raise CGPA above 7.0,Track,0
213,Male,21,BCA,Data Science,9.06,3,1,3,5,8,5,Yes,Yes,2021,Placed,12.21,Amazon,1,1,13,75.60000000000001,14.72,3.6,Low,Clear backlogs early; Improve DSA and coding practice,Track,0
214,Male,21,BCA,Data Science,7.3,2,2,4,6,7,2,Yes,Yes,2022,Placed,11.27,Cognizant,1,1,13,63.0,14.72,3.2,Low,Clear backlogs early,Track,0
215,Male,20,BTech,Artificial Intelligence,6.26,2,0,2,7,6,5,No,Yes,2023,Placed,10.08,Accenture,0,1,13,52.599999999999994,12.3,16.4,Low,Clear backlogs early; Raise CGPA above 7.0; Complete an internship,Track,0
216,Male,22,BSc,Data Science,7.01,3,3,4,2,8,0,Yes,Yes,2024,Not Placed,0.0,Unplaced,1,1,10,55.099999999999994,11.5,29.9,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
217,Female,20,BSc,Electrical Engineering,6.56,0,1,5,6,5,5,Yes,Yes,2019,Placed,11.12,Cognizant,1,1,11,65.6,19.02,0.0,Low,Raise CGPA above 7.0; Strengthen communication skills,Track,1
218,Male,20,BCA,Information Technology,6.48,3,1,1,1,6,0,Yes,Yes,2020,Not Placed,0.0,Unplaced,1,1,7,49.80000000000001,3.69,65.1,High,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Immediate,0
219,Female,22,BCA,Data Science,6.72,1,1,5,9,6,3,Yes,Yes,2021,Placed,12.29,Adobe,1,1,15,62.2,16.79,0.0,Low,Clear backlogs early; Raise CGPA above 7.0,Track,0
220,Male,21,BE,Data Science,6.28,2,2,1,6,7,4,Yes,Yes,2022,Placed,9.41,Capgemini,1,1,13,52.800000000000004,14.31,7.3,Low,Clear backlogs early; Raise CGPA above 7.0,Track,0
221,Male,22,BSc,Information Technology,8.37,3,0,2,7,10,5,No,Yes,2023,Placed,11.6,Accenture,0,1,17,68.69999999999999,13.25,3.8,Low,Clear backlogs early; Complete an internship,Track,0
222,Male,23,BTech,Computer Science,7.99,3,1,3,5,4,2,Yes,Yes,2024,Placed,9.67,Infosys,1,1,9,64.9,9.1,34.1,Low,Clear backlogs early; Improve DSA and coding practice; Strengthen communication skills,Track,0
223,Female,23,BSc,Electrical Engineering,8.29,2,3,3,2,8,0,Yes,Yes,2019,Placed,9.43,Cognizant,1,1,10,72.89999999999999,12.72,12.3,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
224,Female,23,BCA,Electrical Engineering,6.98,2,3,4,4,4,0,Yes,Yes,2020,Not Placed,0.0,Unplaced,1,1,8,59.80000000000001,12.19,22.1,Low,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Track,0
225,Female,24,BE,Mechanical Engineering,8.81,3,0,1,5,6,1,No,Yes,2021,Placed,7.84,Accenture,0,1,11,73.10000000000001,5.42,39.1,Medium,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Monitor,0
226,Female,21,BSc,Data Science,6.06,0,3,1,10,8,2,Yes,Yes,2022,Placed,12.82,Meta,1,1,18,60.599999999999994,18.82,0.0,Low,Raise CGPA above 7.0,Track,0
227,Male,21,BTech,Information Technology,7.96,2,0,3,2,7,0,No,Yes,2023,Not Placed,0.0,Unplaced,0,1,9,69.6,6.18,41.2,Medium,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Monitor,0
228,Female,24,BCA,Mechanical Engineering,6.68,3,3,1,9,5,1,Yes,Yes,2024,Placed,11.27,Infosys,1,1,14,51.8,11.77,14.9,Low,Clear backlogs early; Raise CGPA above 7.0; Strengthen communication skills,Track,0
229,Male,20,BE,Artificial Intelligence,7.77,1,0,5,2,5,0,No,Yes,2019,Not Placed,0.0,Unplaced,0,1,7,72.69999999999999,8.41,32.4,Low,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Track,0
230,Male,23,BSc,Computer Science,6.89,0,2,1,2,8,4,Yes,Yes,2020,Placed,9.13,Capgemini,1,1,10,68.89999999999999,16.36,0.0,Low,Raise CGPA above 7.0; Improve DSA and coding practice,Track,1
231,Female,23,BTech,Data Science,8.9,1,3,2,2,5,0,Yes,Yes,2021,Placed,8.49,Capgemini,1,1,7,84.0,12.46,7.6,Low,Clear backlogs early; Improve DSA and coding practice; Strengthen communication skills,Track,0
232,Female,20,BCA,Computer Science,9.33,2,3,3,2,7,0,Yes,Yes,2022,Placed,10.53,Infosys,1,1,9,83.3,12.73,9.0,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
233,Female,22,BTech,Data Science,8.69,2,3,3,5,7,1,Yes,Yes,2023,Placed,11.54,Cognizant,1,1,12,76.89999999999999,14.88,0.0,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
234,Female,22,BSc,Data Science,6.26,0,2,5,7,6,4,Yes,Yes,2024,Placed,12.45,Meta,1,1,13,62.599999999999994,20.5,0.0,Low,Raise CGPA above 7.0,Track,0
235,Female,21,BCA,Data Science,6.68,2,2,5,1,10,1,Yes,Yes,2019,Placed,7.79,Infosys,1,1,11,56.8,13.27,19.9,Low,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Track,0
236,Female,24,BSc,Computer Science,9.45,1,1,0,9,7,5,Yes,No,2020,Placed,13.64,Adobe,1,0,16,89.5,16.68,0.0,Low,Clear backlogs early; Add one industry certification,Track,0
